Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
48254,-33.6879997253418,25.254993438720703,0.0,676.5506591796875,-686.5894165039062,489.3527526855469,-28.230636596679688,19.72967529296875,0.0
48259,-33.709720611572266,25.277263641357422,0.0,676.589599609375,-686.6268920898438,489.37908935546875,-28.22866439819336,19.729602813720703,0.0
48264,-33.70808029174805,25.288352966308594,0.0,676.6255493164062,-686.6625366210938,489.40435791015625,-28.22964859008789,19.731420516967773,0.0
48269,-33.71058654785156,25.24666976928711,0.0,676.6619873046875,-686.70068359375,489.4282531738281,-28.23018455505371,19.730440139770508,0.0
48274,-33.70655059814453,25.250877380371094,0.0,676.7000732421875,-686.73876953125,489.45281982421875,-28.22901725769043,19.72956657409668,0.0
48279,-33.666954040527344,25.310535430908203,0.0,676.7372436523438,-686.7738037109375,489.4770202636719,-28.228498458862305,19.732128143310547,0.0
48284,-33.729286193847656,25.267131805419922,0.0,676.7730712890625,-686.811279296875,489.5025939941406,-28.229761123657227,19.731950759887695,0.0
48289,-33.68903732299805,25.28178596496582,0.0,676.810546875,-686.847900390625,489.5266418457031,-28.229074478149414,19.732704162597656,0.0
48294,-33.709346771240234,25.25164794921875,0.0,676.8466796875,-686.8851318359375,489.5517578125,-28.229890823364258,19.73263931274414,0.0
48299,-33.70016098022461,25.27170753479004,0.0,676.8846435546875,-686.9228515625,489.5763244628906,-28.22881507873535,19.73225212097168,0.0
48304,-33.71928405761719,25.27851104736328,0.0,676.9212646484375,-686.960205078125,489.60205078125,-28.22916030883789,19.732288360595703,0.0
48309,-33.671875,25.30832290649414,0.0,676.9568481445312,-686.99853515625,489.62945556640625,-28.23024559020996,19.731534957885742,0.0
48314,-33.70262145996094,25.289005279541016,0.0,676.994384765625,-687.035888671875,489.65509033203125,-28.22955322265625,19.731637954711914,0.0
48319,-33.6796760559082,25.2847957611084,0.0,677.031005859375,-687.0736694335938,489.6829528808594,-28.229618072509766,19.73125457763672,0.0
48324,-33.717403411865234,25.331594467163086,0.0,677.0689697265625,-687.1110229492188,489.710205078125,-28.2286434173584,19.731637954711914,0.0
48330,-33.716670989990234,25.27769660949707,0.0,677.1134643554688,-687.1561889648438,489.7419128417969,-28.221237182617188,19.723983764648438,0.0
48335,-33.722991943359375,25.310670852661133,0.0,677.149169921875,-687.1925048828125,489.7689208984375,-28.222654342651367,19.72536277770996,0.0
48340,-33.68447494506836,25.3182373046875,0.0,677.1844482421875,-687.229736328125,489.7937927246094,-28.224252700805664,19.725868225097656,0.0
48345,-33.682945251464844,25.27383804321289,0.0,677.22119140625,-687.2669677734375,489.8189697265625,-28.224384307861328,19.7260684967041,0.0
48350,-33.69121170043945,25.28505516052246,0.0,677.2575073242188,-687.3032836914062,489.8456726074219,-28.224946975708008,19.727249145507812,0.0
48355,-33.7098503112793,25.303604125976562,0.0,677.2941284179688,-687.337646484375,489.8716125488281,-28.22532081604004,19.730512619018555,0.0
48360,-33.68099594116211,25.309415817260742,0.0,677.3307495117188,-687.3753662109375,489.896484375,-28.225494384765625,19.730451583862305,0.0
48365,-33.6855583190918,25.277257919311523,0.0,677.3690185546875,-687.4112548828125,489.9222106933594,-28.224102020263672,19.731990814208984,0.0
48370,-33.708866119384766,25.284772872924805,0.0,677.4056396484375,-687.4481811523438,489.9483947753906,-28.224462509155273,19.73250389099121,0.0
48375,-33.6901741027832,25.315086364746094,0.0,677.4420776367188,-687.4861450195312,489.9725036621094,-28.22492027282715,19.732227325439453,0.0
48380,-33.67909240722656,25.278013229370117,0.0,677.4794311523438,-687.523193359375,489.998291015625,-28.224384307861328,19.732608795166016,0.0
48385,-33.71918869018555,25.272920608520508,0.0,677.5156860351562,-687.559326171875,490.0249328613281,-28.22517967224121,19.733861923217773,0.0
48390,-33.74344253540039,25.2698917388916,0.0,677.5523071289062,-687.5933227539062,490.0484313964844,-28.22574806213379,19.73720359802246,0.0
48395,-33.690345764160156,25.294267654418945,0.0,677.58935546875,-687.6295776367188,490.07293701171875,-28.225574493408203,19.7384090423584,0.0
48400,-33.69498062133789,25.302040100097656,0.0,677.6265258789062,-687.6669311523438,490.0975036621094,-28.225276947021484,19.738590240478516,0.0
48405,-33.73793029785156,25.319499969482422,0.0,677.6632690429688,-687.7040405273438,490.1225280761719,-28.225719451904297,19.739110946655273,0.0
48410,-33.711490631103516,25.29250717163086,0.0,677.7005004882812,-687.7421264648438,490.1473388671875,-28.225448608398438,19.73845863342285,0.0
48415,-33.70980453491211,25.293039321899414,0.0,677.73828125,-687.778564453125,490.1752014160156,-28.224634170532227,19.739479064941406,0.0
48420,-33.67376708984375,25.262174606323242,0.0,677.7736206054688,-687.8150634765625,490.20159912109375,-28.22600746154785,19.740205764770508,0.0
48425,-33.68622970581055,25.274099349975586,0.0,677.8102416992188,-687.8509521484375,490.22955322265625,-28.226160049438477,19.74161148071289,0.0
48430,-33.731746673583984,25.286121368408203,0.0,677.8455810546875,-687.8892822265625,490.2565612792969,-28.227903366088867,19.740657806396484,0.0
48435,-33.730587005615234,25.2254581451416,0.0,677.8815307617188,-687.9251708984375,490.2824401855469,-28.22901725769043,19.741727828979492,0.0
48440,-33.71147155761719,25.274362564086914,0.0,677.9181518554688,-687.9631958007812,490.30938720703125,-28.22930908203125,19.740989685058594,0.0
48445,-33.70804977416992,25.280399322509766,0.0,677.9552612304688,-687.99951171875,490.3348083496094,-28.229116439819336,19.741962432861328,0.0
