Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
1944,-2.929199219,-1.823486328,-4.941894531,500,-494,282
1949,-2.932373047,-1.826171875,-4.944335938,521,-475,242
1954,-2.932373047,-1.831054688,-4.948486328,500,-480,287
1959,-2.927001953,-1.823486328,-4.940429688,514,-507,274
1964,-2.932617188,-1.826660156,-4.940429688,519,-484,265
1969,-2.925292969,-1.82421875,-4.941650391,499,-486,293
1974,-2.929199219,-1.824462891,-4.946533203,533,-456,267
1980,-2.928466797,-1.824707031,-4.9453125,515,-515,252
1985,-2.927001953,-1.82421875,-4.940185547,491,-487,286
1990,-2.929199219,-1.821777344,-4.948730469,524,-473,282
1995,-2.929443359,-1.823486328,-4.942382813,497,-459,300
2000,-2.928222656,-1.822998047,-4.939453125,518,-488,275
2005,-2.929931641,-1.822998047,-4.942138672,509,-485,280
2010,-2.930419922,-1.825683594,-4.941162109,503,-501,280
2015,-2.926757813,-1.822265625,-4.945068359,534,-474,297
2020,-2.930419922,-1.823242188,-4.945068359,496,-485,304
2025,-2.926757813,-1.821289063,-4.942382813,527,-478,286
2030,-2.927001953,-1.823974609,-4.946777344,516,-516,262
2035,-2.928222656,-1.822021484,-4.946289063,503,-459,254
2040,-2.928955078,-1.827636719,-4.944824219,502,-492,277
2045,-2.926269531,-1.824951172,-4.938476563,509,-499,256
2050,-2.929443359,-1.827148438,-4.939697266,517,-484,277
2055,-2.929931641,-1.824707031,-4.943359375,490,-488,265
2060,-2.924804688,-1.824951172,-4.941650391,516,-489,276
2065,-2.928955078,-1.823974609,-4.945068359,534,-473,301
2070,-2.929931641,-1.819091797,-4.945800781,525,-498,293
2075,-2.933349609,-1.821289063,-4.946289063,495,-488,278
2080,-2.929931641,-1.825683594,-4.943847656,503,-489,279
2085,-2.927734375,-1.826904297,-4.947753906,502,-493,268
2090,-2.930419922,-1.823486328,-4.942871094,493,-490,278
2095,-2.926757813,-1.826904297,-4.941162109,507,-501,277
2100,-2.929931641,-1.823486328,-4.940185547,525,-480,315
2105,-2.92578125,-1.824707031,-4.943603516,486,-482,272
2110,-2.927490234,-1.825683594,-4.942626953,503,-490,272
2116,-2.929443359,-1.827148438,-4.942626953,520,-475,266
2121,-2.933105469,-1.823730469,-4.94140625,519,-495,299
2126,-2.927734375,-1.825927734,-4.945068359,510,-488,279
2131,-2.926513672,-1.822998047,-4.944580078,521,-504,294
2136,-2.930664063,-1.823486328,-4.948974609,504,-474,250
2141,-2.930908203,-1.829833984,-4.94140625,500,-473,274
2146,-2.926513672,-1.825439453,-4.941894531,483,-473,260
2151,-2.928955078,-1.827392578,-4.936035156,502,-472,272
2156,-2.928466797,-1.828125,-4.943603516,508,-501,271
2161,-2.930664063,-1.824707031,-4.942382813,522,-484,293
2166,-2.930908203,-1.826660156,-4.940673828,520,-478,273
2171,-2.927734375,-1.825439453,-4.943115234,506,-501,286
2176,-2.927246094,-1.823974609,-4.941650391,513,-466,266
