Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
1552,-3.931640625,-2.814208984,-4.916503906,479,-480,329
1557,-3.93359375,-2.809326172,-4.913085938,464,-478,331
1562,-3.932617188,-2.803710938,-4.917480469,474,-508,325
1567,-3.935302734,-2.808105469,-4.920410156,488,-512,324
1572,-3.931884766,-2.812255859,-4.914794922,471,-525,326
1577,-3.935058594,-2.809570313,-4.919677734,478,-505,319
1582,-3.931640625,-2.809814453,-4.915039063,488,-474,369
1587,-3.9296875,-2.810058594,-4.918212891,513,-500,348
1592,-3.935058594,-2.805908203,-4.920654297,481,-477,323
1597,-3.929931641,-2.807373047,-4.918212891,476,-483,355
1602,-3.930419922,-2.808349609,-4.91796875,493,-489,349
1607,-3.932861328,-2.805175781,-4.927001953,493,-499,334
1612,-3.934570313,-2.80859375,-4.922607422,472,-486,353
1617,-3.929443359,-2.810302734,-4.91796875,496,-497,353
1622,-3.932373047,-2.811035156,-4.916503906,474,-501,344
1627,-3.9296875,-2.8125,-4.920166016,490,-502,336
1632,-3.933349609,-2.807617188,-4.921386719,464,-500,324
1637,-3.931640625,-2.811767578,-4.918945313,472,-468,339
1642,-3.934814453,-2.812988281,-4.915039063,478,-491,348
1647,-3.932617188,-2.80859375,-4.911132813,476,-463,337
1652,-3.932373047,-2.807861328,-4.920654297,456,-477,335
1658,-3.93359375,-2.808105469,-4.921875,487,-498,332
1663,-3.936523438,-2.807617188,-4.910888672,480,-487,343
1668,-3.928710938,-2.811035156,-4.908935547,497,-500,333
1673,-3.931884766,-2.809326172,-4.918701172,490,-482,342
1678,-3.935791016,-2.80859375,-4.916015625,473,-497,337
1683,-3.932128906,-2.807617188,-4.912109375,468,-482,352
1688,-3.928222656,-2.809814453,-4.916259766,484,-525,353
1693,-3.933105469,-2.804443359,-4.915283203,481,-497,355
1698,-3.934814453,-2.809326172,-4.919677734,469,-495,355
1703,-3.929443359,-2.807128906,-4.917724609,479,-483,333
1708,-3.933105469,-2.806152344,-4.922119141,490,-481,327
1713,-3.93359375,-2.810058594,-4.911132813,473,-473,349
1718,-3.932373047,-2.808105469,-4.916992188,491,-492,352
1723,-3.932128906,-2.80859375,-4.919677734,482,-500,347
1728,-3.934570313,-2.807861328,-4.912597656,466,-495,332
1733,-3.931640625,-2.810791016,-4.916259766,455,-498,363
1738,-3.935058594,-2.810791016,-4.920654297,473,-488,348
1743,-3.934082031,-2.808105469,-4.912841797,484,-505,337
1748,-3.937011719,-2.808105469,-4.91796875,469,-501,340
1753,-3.933837891,-2.810302734,-4.916748047,490,-505,325
1758,-3.929931641,-2.808105469,-4.923583984,474,-474,345
1763,-3.933105469,-2.807861328,-4.915771484,492,-476,334
1768,-3.932128906,-2.809570313,-4.921630859,472,-488,353
1773,-3.928710938,-2.810546875,-4.920654297,484,-489,340
1778,-3.931884766,-2.803955078,-4.917236328,502,-499,347
1783,-3.933349609,-2.808105469,-4.916748047,497,-502,338
1788,-3.932373047,-2.809570313,-4.915771484,476,-493,341
1794,-3.935058594,-2.808349609,-4.916259766,474,-492,342
1799,-3.931884766,-2.8046875,-4.918945313,486,-502,341
1804,-3.928955078,-2.810302734,-4.916503906,484,-481,364
1809,-3.932617188,-2.811035156,-4.922851563,470,-504,339
1814,-3.936523438,-2.804931641,-4.916503906,477,-475,329
1819,-3.931640625,-2.812255859,-4.916748047,476,-480,347
1824,-3.930908203,-2.811035156,-4.919677734,500,-463,348
1829,-3.937988281,-2.806396484,-4.916748047,469,-486,333
1834,-3.927490234,-2.809814453,-4.914550781,491,-471,322
1839,-3.935791016,-2.811279297,-4.918212891,495,-491,326
1844,-3.934326172,-2.807128906,-4.9140625,468,-510,340
1849,-3.931640625,-2.811767578,-4.914550781,479,-503,335
1854,-3.928222656,-2.812744141,-4.915283203,483,-506,335
1859,-3.931152344,-2.807861328,-4.915771484,479,-483,316
1864,-3.930419922,-2.80859375,-4.920654297,478,-510,355
1869,-3.934082031,-2.8125,-4.916992188,481,-487,345
1874,-3.933105469,-2.807128906,-4.910400391,489,-461,333
1879,-3.930175781,-2.806640625,-4.91015625,483,-479,344
1884,-3.933837891,-2.810302734,-4.918457031,480,-488,328
1889,-3.932373047,-2.809082031,-4.916503906,466,-490,323
1894,-3.934082031,-2.807128906,-4.910888672,477,-509,330
1899,-3.939208984,-2.807128906,-4.913085938,469,-501,325
1904,-3.933837891,-2.806640625,-4.915039063,484,-486,322
1909,-3.931396484,-2.806152344,-4.920654297,481,-496,351
1914,-3.935546875,-2.807373047,-4.918457031,483,-491,332
1919,-3.926513672,-2.808349609,-4.908203125,489,-513,329
1924,-3.928466797,-2.806396484,-4.919189453,496,-489,328
1930,-3.929443359,-2.807373047,-4.915283203,466,-504,338
1935,-3.931396484,-2.809814453,-4.916748047,498,-502,329
1940,-3.930908203,-2.80859375,-4.915527344,501,-483,347
1945,-3.935058594,-2.806152344,-4.909179688,465,-507,337
1950,-3.932861328,-2.810302734,-4.918457031,464,-515,370
1955,-3.931884766,-2.805664063,-4.913330078,486,-513,351
1960,-3.936279297,-2.810791016,-4.915771484,501,-462,335
1965,-3.932617188,-2.806884766,-4.911132813,436,-479,317
1970,-3.932617188,-2.808837891,-4.916748047,486,-486,320
1975,-3.932617188,-2.809570313,-4.917236328,469,-496,335
1980,-3.933349609,-2.808105469,-4.916748047,488,-491,315
1985,-3.933837891,-2.812011719,-4.915527344,478,-510,311
1990,-3.931884766,-2.806152344,-4.915771484,490,-509,342
1995,-3.934082031,-2.806640625,-4.916503906,463,-522,336
2000,-3.931396484,-2.805419922,-4.913330078,481,-489,347
2005,-3.9375,-2.810058594,-4.916503906,495,-498,340
2010,-3.934814453,-2.806396484,-4.918212891,474,-495,308
2015,-3.931396484,-2.812255859,-4.916992188,469,-468,355
2020,-3.933105469,-2.808837891,-4.915771484,477,-486,336
2025,-3.932128906,-2.806884766,-4.915283203,479,-485,329
2030,-3.931884766,-2.807861328,-4.921630859,478,-477,329
2035,-3.934570313,-2.812011719,-4.919921875,473,-523,335
2040,-3.935302734,-2.809814453,-4.918457031,493,-476,330
2045,-3.935058594,-2.806396484,-4.916992188,478,-476,348
2050,-3.931152344,-2.812744141,-4.91015625,508,-486,338
2055,-3.929199219,-2.811035156,-4.9140625,470,-478,338
2060,-3.9296875,-2.805908203,-4.920410156,496,-495,325
2066,-3.933349609,-2.804931641,-4.916015625,476,-472,320
2071,-3.934326172,-2.807861328,-4.918701172,492,-476,328
2076,-3.935546875,-2.80859375,-4.915283203,459,-467,342
2081,-3.932128906,-2.806396484,-4.911865234,498,-452,342
