Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
1052,-2.947265625,-3.82421875,-4.929931641,468,-486,384
1058,-2.950195313,-3.822265625,-4.933349609,461,-492,387
1063,-2.94921875,-3.822265625,-4.926513672,446,-476,370
1068,-2.947998047,-3.823730469,-4.932373047,445,-485,372
1073,-2.944335938,-3.826416016,-4.937744141,448,-473,394
1078,-2.948486328,-3.826416016,-4.922363281,449,-472,363
1083,-2.950195313,-3.824707031,-4.930908203,438,-482,383
1088,-2.946533203,-3.827636719,-4.927246094,475,-476,372
1093,-2.948730469,-3.821777344,-4.939208984,447,-468,385
1098,-2.950927734,-3.817871094,-4.936767578,437,-484,389
1103,-2.946289063,-3.825195313,-4.934814453,449,-493,390
1108,-2.947753906,-3.827148438,-4.935302734,448,-477,371
1113,-2.947265625,-3.823974609,-4.931884766,448,-483,397
1118,-2.94921875,-3.819335938,-4.939941406,453,-490,381
1123,-2.944824219,-3.822753906,-4.937255859,457,-479,372
1128,-2.949951172,-3.822509766,-4.932373047,456,-512,371
1133,-2.948242188,-3.82421875,-4.934082031,425,-470,372
1138,-2.946777344,-3.825683594,-4.939208984,476,-481,365
1143,-2.949951172,-3.823730469,-4.926513672,443,-466,386
1148,-2.946533203,-3.829101563,-4.931884766,448,-496,361
1153,-2.942626953,-3.826660156,-4.934814453,471,-467,389
1158,-2.946044922,-3.826416016,-4.934082031,441,-511,405
1163,-2.949707031,-3.823486328,-4.93359375,439,-473,388
1168,-2.943115234,-3.825683594,-4.931640625,477,-469,379
1173,-2.948242188,-3.824951172,-4.936523438,452,-490,373
1178,-2.946533203,-3.823486328,-4.924804688,443,-487,373
1183,-2.945556641,-3.827392578,-4.936035156,456,-493,360
1188,-2.948730469,-3.822021484,-4.934082031,479,-494,375
1194,-2.950683594,-3.822021484,-4.93359375,460,-476,372
1199,-2.949707031,-3.827392578,-4.937744141,449,-503,373
1204,-2.944824219,-3.826416016,-4.926269531,445,-473,389
1209,-2.948242188,-3.824462891,-4.939208984,461,-492,377
1214,-2.948242188,-3.825439453,-4.930419922,453,-488,370
1219,-2.949951172,-3.820556641,-4.938964844,449,-478,390
1224,-2.945800781,-3.825683594,-4.931640625,470,-518,374
1229,-2.948486328,-3.823730469,-4.93359375,458,-518,383
1234,-2.946289063,-3.824951172,-4.941894531,458,-490,409
1239,-2.950439453,-3.828125,-4.936767578,426,-480,388
1244,-2.946044922,-3.827392578,-4.931396484,446,-484,351
1249,-2.948974609,-3.827636719,-4.940673828,443,-502,387
1254,-2.944824219,-3.828369141,-4.932373047,465,-486,384
1259,-2.942138672,-3.825439453,-4.936523438,455,-469,380
1264,-2.949462891,-3.826904297,-4.933349609,428,-500,389
1269,-2.952148438,-3.823242188,-4.938232422,453,-482,373
1274,-2.950439453,-3.829345703,-4.926757813,460,-471,408
1279,-2.948730469,-3.825439453,-4.934570313,469,-467,364
1284,-2.947998047,-3.826660156,-4.934814453,452,-489,362
1289,-2.946777344,-3.826171875,-4.928466797,454,-473,382
1294,-2.946777344,-3.819824219,-4.937744141,459,-496,374
1299,-2.947753906,-3.824707031,-4.93359375,433,-480,369
1304,-2.950195313,-3.824707031,-4.932373047,442,-512,394
1309,-2.947753906,-3.82421875,-4.939697266,447,-497,371
1314,-2.947753906,-3.823486328,-4.936523438,447,-468,387
1319,-2.944091797,-3.826660156,-4.935791016,469,-495,365
1324,-2.946533203,-3.823974609,-4.936523438,480,-483,372
1330,-2.948242188,-3.825439453,-4.937988281,444,-472,376
1335,-2.946533203,-3.827636719,-4.933349609,461,-487,383
1340,-2.946777344,-3.822998047,-4.936523438,459,-473,403
1345,-2.9453125,-3.824707031,-4.935302734,449,-514,385
1350,-2.946289063,-3.822021484,-4.940917969,444,-480,375
1355,-2.949951172,-3.825683594,-4.9375,467,-487,357
1360,-2.947753906,-3.823974609,-4.936523438,471,-511,367
1365,-2.9453125,-3.823974609,-4.936279297,433,-493,366
1370,-2.946777344,-3.824707031,-4.931640625,448,-475,394
1375,-2.947753906,-3.828369141,-4.933105469,465,-480,378
1380,-2.946044922,-3.830322266,-4.936767578,450,-488,390
1385,-2.947753906,-3.824462891,-4.933837891,461,-483,380
1390,-2.945800781,-3.825195313,-4.929199219,465,-498,379
1395,-2.948242188,-3.827392578,-4.940429688,482,-489,369
1400,-2.944824219,-3.828125,-4.927734375,463,-488,358
1405,-2.950195313,-3.825195313,-4.931396484,451,-473,391
1410,-2.947753906,-3.825195313,-4.930664063,452,-494,380
1415,-2.949951172,-3.822509766,-4.934814453,476,-494,367
1420,-2.948486328,-3.826416016,-4.932617188,457,-473,365
1425,-2.947509766,-3.829589844,-4.930664063,466,-485,384
1430,-2.945068359,-3.822753906,-4.938476563,454,-488,367
1435,-2.947753906,-3.825927734,-4.936035156,466,-488,396
1440,-2.945068359,-3.822509766,-4.937988281,441,-472,390
1445,-2.947998047,-3.823486328,-4.930908203,457,-502,387
1450,-2.948974609,-3.828369141,-4.928710938,464,-496,379
1455,-2.947265625,-3.824462891,-4.934082031,471,-470,371
1460,-2.946777344,-3.824951172,-4.937011719,462,-487,381
1466,-2.947753906,-3.827392578,-4.939453125,465,-481,387
1471,-2.945800781,-3.826904297,-4.93359375,457,-465,389
1476,-2.950683594,-3.825195313,-4.934326172,446,-478,366
1481,-2.950195313,-3.824707031,-4.937988281,457,-474,383
1486,-2.947021484,-3.827880859,-4.931884766,445,-460,378
1491,-2.943847656,-3.824707031,-4.936767578,459,-498,375
1496,-2.947509766,-3.825927734,-4.934570313,477,-468,358
1501,-2.947265625,-3.822753906,-4.936035156,459,-480,390
1506,-2.945556641,-3.827636719,-4.930419922,452,-484,359
1511,-2.948242188,-3.826416016,-4.938720703,453,-490,386
1516,-2.948974609,-3.822998047,-4.931152344,466,-493,361
1521,-2.951416016,-3.825439453,-4.936279297,486,-479,359
1526,-2.946044922,-3.823486328,-4.929443359,457,-496,390
1531,-2.946777344,-3.8203125,-4.935791016,463,-495,380
1536,-2.949462891,-3.824951172,-4.939941406,458,-478,385
1541,-2.946044922,-3.82421875,-4.935791016,451,-462,380
1546,-2.948486328,-3.823730469,-4.934326172,434,-497,391
1551,-2.948242188,-3.826416016,-4.937011719,467,-479,384
1556,-2.947509766,-3.828369141,-4.935791016,458,-480,374
1561,-2.950439453,-3.823242188,-4.927490234,458,-477,406
1566,-2.948730469,-3.827636719,-4.930664063,465,-469,376
1571,-2.945800781,-3.822998047,-4.938964844,441,-484,382
1576,-2.950439453,-3.825195313,-4.930175781,442,-482,364
1581,-2.944824219,-3.825927734,-4.939208984,462,-470,366
1586,-2.950439453,-3.823730469,-4.934082031,446,-484,373
1591,-2.948730469,-3.826660156,-4.930664063,455,-468,386
1596,-2.948486328,-3.820556641,-4.935546875,446,-469,382
1602,-2.948730469,-3.825927734,-4.931396484,465,-482,372
1607,-2.948242188,-3.820800781,-4.930664063,448,-487,369
1612,-2.948486328,-3.825683594,-4.936767578,456,-479,372
1617,-2.946289063,-3.822998047,-4.936523438,453,-466,395
1622,-2.948242188,-3.82421875,-4.938720703,465,-502,386
1627,-2.946289063,-3.824462891,-4.929443359,457,-463,371
1632,-2.948974609,-3.818603516,-4.937744141,465,-485,390
1637,-2.949707031,-3.828613281,-4.939208984,469,-469,387
1642,-2.947509766,-3.824707031,-4.934082031,450,-490,377
1647,-2.945800781,-3.824951172,-4.936767578,467,-479,368
1652,-2.947509766,-3.829833984,-4.940917969,453,-483,351
1657,-2.947021484,-3.825195313,-4.936767578,474,-480,370
1662,-2.945556641,-3.820556641,-4.934814453,471,-487,392
1667,-2.944580078,-3.822509766,-4.937011719,450,-485,369
1672,-2.947509766,-3.831054688,-4.928222656,472,-494,360
1677,-2.951416016,-3.822998047,-4.936035156,444,-481,376
1682,-2.948486328,-3.825683594,-4.940673828,464,-481,374
1687,-2.951904297,-3.823242188,-4.938232422,465,-492,370
1692,-2.945556641,-3.825927734,-4.934326172,444,-496,376
1697,-2.947998047,-3.828369141,-4.934082031,472,-475,410
1702,-2.945068359,-3.822753906,-4.930908203,458,-489,376
1707,-2.950439453,-3.824951172,-4.93359375,450,-493,386
1712,-2.946044922,-3.827392578,-4.930664063,453,-469,360
1717,-2.950439453,-3.821777344,-4.942138672,474,-481,398
1722,-2.948730469,-3.824951172,-4.933349609,458,-484,363
1727,-2.946777344,-3.827392578,-4.933105469,470,-474,395
1732,-2.947998047,-3.822021484,-4.938232422,452,-478,372
1738,-2.950439453,-3.826416016,-4.931152344,456,-485,371
1743,-2.946289063,-3.825439453,-4.933105469,443,-475,376
1748,-2.947753906,-3.825439453,-4.931396484,445,-479,387
1753,-2.947021484,-3.827148438,-4.932617188,452,-487,378
1758,-2.947265625,-3.822021484,-4.929931641,465,-489,391
1763,-2.948486328,-3.821777344,-4.929931641,454,-502,386
1768,-2.946533203,-3.829589844,-4.937011719,472,-484,400
1773,-2.947021484,-3.826904297,-4.927490234,445,-481,362
1778,-2.948974609,-3.819335938,-4.936523438,447,-488,383
1783,-2.94921875,-3.825927734,-4.939208984,452,-487,375
1788,-2.947265625,-3.826171875,-4.933349609,452,-482,351
1793,-2.947509766,-3.822265625,-4.935546875,461,-489,382
